time,LaserIAVG,LaserIPeak,LaserPDAVG,LaserPDModulation,temp,TECV,TECI
10.007120370864868,0.0,0.0,0.025463283061981198,1.8950500488281248,33.3294677734375,2.538299560546875,1.680908203125
10.025531530380249,0.0,0.0,0.025463283061981198,1.8950500488281248,33.3294677734375,2.538299560546875,1.680908203125
10.04409408569336,0.0,0.0,0.025463283061981198,1.8950500488281248,33.3294677734375,2.538299560546875,1.680908203125
10.069607734680176,0.0,0.0,0.025463283061981198,1.8950500488281248,33.3294677734375,2.538299560546875,1.680908203125
10.09018349647522,0.0,0.0,0.025463283061981198,1.8950500488281248,33.3294677734375,2.538299560546875,1.680908203125
10.109935283660889,0.0,0.0,0.025463283061981198,1.8950500488281248,33.3294677734375,2.538299560546875,1.680908203125
10.128141164779663,0.0,0.0,0.025463283061981198,1.8950500488281248,33.3294677734375,2.538299560546875,1.680908203125
10.146252870559692,0.0,0.0,0.025463283061981198,1.8950500488281248,33.3294677734375,2.538299560546875,1.680908203125
10.165826082229614,0.0,0.0,0.025463283061981198,1.8950500488281248,33.3294677734375,2.538299560546875,1.680908203125
10.18812608718872,0.0,0.0,0.025463283061981198,1.8950500488281248,33.3294677734375,2.538299560546875,1.680908203125
10.208117485046387,0.0,0.0,0.025463283061981198,1.8950500488281248,33.3294677734375,2.538299560546875,1.680908203125
10.226677656173706,0.0,0.0,0.025463283061981198,1.8950500488281248,33.3294677734375,2.538299560546875,1.680908203125
10.244151830673218,0.0,0.0,0.025463283061981198,1.8950500488281248,33.3294677734375,2.538299560546875,1.680908203125
10.263797044754028,0.0,0.0,0.025463283061981198,1.8950500488281248,33.3294677734375,2.538299560546875,1.680908203125
10.282578945159912,0.0,0.0,0.025463283061981198,1.8950500488281248,33.3294677734375,2.538299560546875,1.680908203125
10.306124925613403,0.0,0.0,0.025463283061981198,1.8950500488281248,33.3294677734375,2.538299560546875,1.680908203125
10.324768304824829,0.0,0.0,0.025463283061981198,1.8950500488281248,33.3294677734375,2.538299560546875,1.680908203125
10.343523502349854,0.0,0.0,0.025463283061981198,1.8950500488281248,33.3294677734375,2.538299560546875,1.680908203125
10.362141132354736,0.0,0.0,0.025463283061981198,1.8950500488281248,33.3294677734375,2.538299560546875,1.680908203125
10.378071784973145,0.0,0.0,0.025463283061981198,1.8950500488281248,33.3294677734375,2.538299560546875,1.680908203125
10.394782066345215,0.0,0.0,0.025463283061981198,1.8950500488281248,33.3294677734375,2.538299560546875,1.680908203125
10.413493871688843,0.0,0.0,0.025463283061981198,1.8950500488281248,33.3294677734375,2.538299560546875,1.680908203125
10.431586742401123,0.0,0.0,0.025463283061981198,1.8950500488281248,33.3294677734375,2.538299560546875,1.680908203125
10.450223684310913,0.0,0.0,0.025463283061981198,1.8950500488281248,33.3294677734375,2.538299560546875,1.680908203125
10.472042798995972,0.0,0.0,0.025463283061981198,1.8950500488281248,33.3294677734375,2.538299560546875,1.680908203125
10.492679834365845,0.0,0.0,0.025463283061981198,1.8950500488281248,33.3294677734375,2.538299560546875,1.680908203125
10.510270118713379,0.0,0.0,0.025463283061981198,1.8950500488281248,33.3294677734375,2.538299560546875,1.680908203125
10.528209924697876,0.0,0.0,0.025463283061981198,1.8950500488281248,33.3294677734375,2.538299560546875,1.680908203125
10.54754090309143,0.0,0.0,0.025463283061981198,1.8950500488281248,33.3294677734375,2.538299560546875,1.680908203125
10.565085411071777,0.0,0.0,0.025463283061981198,1.8950500488281248,33.3294677734375,2.538299560546875,1.680908203125
10.587770700454712,0.0,0.0,0.025463283061981198,1.8950500488281248,33.3294677734375,2.538299560546875,1.680908203125
10.609546184539795,0.0,0.0,0.025463283061981198,1.8950500488281248,33.3294677734375,2.538299560546875,1.680908203125
10.627219200134277,0.0,0.0,0.025463283061981198,1.8950500488281248,33.3294677734375,2.538299560546875,1.680908203125
10.645211458206177,0.0,0.0,0.025463283061981198,1.8950500488281248,33.3294677734375,2.538299560546875,1.680908203125
10.662132024765015,0.0,0.0,0.025463283061981198,1.8950500488281248,33.3294677734375,2.538299560546875,1.680908203125
